payment_id,order_id,amount_received,payment_date,payment_mode
3855,4223,12366.18,2025-10-30,NEFT
3856,4224,30931.61,2026-06-15,Cheque
3857,4225,22019.82,2026-06-29,Cheque
3858,4226,18324.15,2026-01-25,NEFT
3859,4227,23203.05,2026-02-11,UPI
3860,4228,6704.64,2026-03-31,Cheque
3861,4229,9614.66,2025-12-01,Cheque
3862,4230,10930.08,2025-12-29,NEFT
3863,4231,1641.53,2025-09-21,Cheque
3864,4232,6023.84,2026-03-28,UPI
3865,4233,5498.15,,NEFT
3866,4234,10762.08,2026-03-26,Cheque
3867,4235,1226.63,2025-10-04,NEFT
3868,4236,13636.61,2026-06-19,Cheque
3869,4237,1419.33,2026-07-31,Cheque
3870,4238,12858.7,2025-08-20,UPI
3871,4239,9001.09,2025-07-23,UPI
3872,4240,7345.92,2025-08-06,Cheque
3873,4241,5099.9,,UPI
3874,4244,28096.26,2025-11-19,NEFT
3875,4246,8130.72,2026-01-06,Cheque
3876,4247,28041.15,2026-04-22,NEFT
3877,4248,1037.08,2025-07-05,Cheque
3878,4250,8682.44,2026-03-03,NEFT
3879,4251,14313.57,2025-07-20,UPI
3880,4252,10763.92,2026-01-19,Cheque
3881,4253,5963.72,2025-07-18,UPI
3882,4254,7595.08,2026-05-17,NEFT
3883,4255,14333.3,2025-07-20,NEFT
3884,4256,5363.71,2025-11-24,Cheque
3885,4257,2880.16,2025-07-26,NEFT
3886,4258,13889.11,2025-06-18,Cheque
3887,4259,32377.5,2026-04-09,UPI
3888,4260,31055.02,2025-06-15,Cheque
3889,4261,3797.48,2026-01-08,UPI
3890,4262,10984.08,2026-01-20,Cheque
3891,4263,9051.26,2025-09-09,Cheque
3892,4265,8395.15,2025-08-27,UPI
3893,4267,4017.75,,Cheque
3894,4268,4609.89,2025-11-24,Cheque
3895,4269,16565.9,2026-03-08,Cheque
3896,4270,3737.7,2026-07-07,NEFT
3897,4271,18603.09,2026-05-14,NEFT
3898,4272,18119.96,2026-05-08,NEFT
3899,4273,11780.94,2025-11-19,NEFT
3900,4274,8542.68,2025-10-15,UPI
3901,4275,24146.0,2025-11-15,UPI
3902,4276,28765.09,2026-06-22,Cheque
3903,4277,6221.54,2026-02-09,NEFT
3904,4278,5355.74,2026-06-07,NEFT
3905,4279,31489.96,2026-05-11,NEFT
3906,4280,12845.67,2025-06-14,NEFT
3907,4281,13906.77,2025-08-24,Cheque
3908,4282,6641.28,2026-01-22,UPI
3909,4283,8717.65,2026-06-23,NEFT
3910,4284,43291.47,2026-06-04,UPI
3911,4285,14984.82,2026-07-08,Cheque
3912,4286,7995.52,2026-07-31,NEFT
3913,4287,10934.28,2026-02-06,NEFT
3914,4288,22077.05,2026-07-31,UPI
3915,4289,6320.11,2025-12-25,UPI
3916,4290,10406.74,2025-07-26,UPI
3917,4291,23007.88,2025-09-06,Cheque
3918,4292,2603.4,2025-06-07,UPI
3919,4293,25367.85,2026-02-24,NEFT
3920,4294,3396.82,2026-06-01,NEFT
3921,4295,2559.36,2025-08-10,Cheque
3922,4296,12124.64,2025-10-05,NEFT
3923,4297,5684.23,2025-11-24,Cheque
3924,4298,17820.99,2025-12-17,UPI
3925,4299,1753.05,2026-03-05,NEFT
3926,4300,6066.77,2026-07-31,UPI
3927,4301,15678.96,2026-02-18,Cheque
3928,4302,2446.95,2025-09-11,UPI
3929,4303,41383.92,2026-03-03,Cheque
3930,4304,8375.6,2026-04-01,NEFT
3931,4306,7561.57,2025-07-12,Cheque
3932,4307,20162.44,2025-10-17,NEFT
3933,4308,11867.22,2025-08-22,NEFT
3934,4309,7083.91,2025-11-29,UPI
3935,4310,15955.44,2025-07-25,UPI
3936,4311,1548.19,,Cheque
3937,4312,21954.14,2025-12-09,NEFT
3938,4313,11102.19,2026-07-05,Cheque
3939,4314,2317.04,2026-06-12,Cheque
3940,4315,14058.82,2025-12-11,NEFT
3941,4316,4318.9,2026-02-24,UPI
3942,4317,7533.69,2026-06-07,Cheque
3943,4318,10926.07,2026-07-28,Cheque
3944,4319,18319.31,2025-08-01,UPI
3945,4320,30931.61,2025-09-03,UPI
3946,4321,15247.46,2025-11-16,NEFT
3947,4322,5355.21,2025-08-30,UPI
3948,4323,21001.61,2026-02-27,UPI
3949,4324,3319.01,2026-03-15,Cheque
3950,4325,16033.88,2025-11-24,UPI
3951,4326,4517.69,2026-07-23,NEFT
3952,4327,10416.59,2025-08-23,UPI
3953,4328,13875.7,2026-07-31,NEFT
3954,4329,28096.26,2025-08-27,UPI
3955,4330,409.8,,UPI
3956,4331,45381.76,2026-03-12,UPI
3957,4332,16764.06,2025-09-18,Cheque
3958,4333,44748.89,2025-12-14,NEFT
3959,4334,7738.39,2025-07-04,Cheque
3960,4335,15809.93,2026-07-14,UPI
3961,4336,1020.41,2026-04-14,NEFT
3962,4337,28860.98,2025-05-26,NEFT
3963,4338,8516.9,,NEFT
3964,4339,31360.32,2026-05-02,NEFT
3965,4341,49720.67,2025-11-25,NEFT
3966,4342,10412.89,2026-01-03,NEFT
3967,4343,17649.25,2026-01-31,UPI
3968,4344,1721.33,,Cheque
3969,4345,7217.01,2025-07-14,Cheque
3970,4346,973.13,2026-02-26,Cheque
3971,4347,26032.23,2025-10-12,UPI
3972,4348,18604.91,2026-01-13,NEFT
3973,4349,1693.44,2026-02-03,Cheque
3974,4350,7663.61,2026-04-16,Cheque
3975,4351,7942.55,2026-01-11,UPI
3976,4352,22365.87,2025-09-19,NEFT
3977,4353,4159.18,2025-12-20,UPI
3978,4354,41481.35,2026-03-25,NEFT
3979,4355,3783.17,2025-06-30,UPI
3980,4356,15357.52,2026-01-11,Cheque
3981,4357,3350.06,2026-03-26,NEFT
3982,4358,28255.29,2025-12-04,Cheque
3983,4359,24794.28,2025-07-04,Cheque
3984,4360,17546.04,2026-07-14,Cheque
3985,4361,12987.48,2026-07-26,NEFT
3986,4362,4162.7,2026-02-24,Cheque
3987,4363,8611.9,2026-04-24,NEFT
3988,4364,6976.78,2025-09-03,NEFT
3989,4365,27031.22,2025-06-15,Cheque
3990,4366,2031.25,2025-06-09,UPI
3991,4367,6006.94,2025-09-01,Cheque
3992,4368,11075.73,2026-06-16,NEFT
3993,4369,3359.2,2026-07-31,Cheque
3994,4370,10151.59,2025-09-03,UPI
3995,4371,3601.96,2026-04-26,Cheque
3996,4372,6017.33,2025-12-07,Cheque
3997,4373,36239.92,2026-01-17,NEFT
3998,4374,2516.85,2025-06-24,Cheque
3999,4375,26341.31,2025-06-25,UPI
4000,4376,9035.76,2025-12-25,Cheque
4001,4377,25943.73,2025-07-06,Cheque
4002,4378,45663.05,2026-07-31,UPI
4003,4379,4375.95,2025-09-01,Cheque
4004,4380,43379.02,2025-06-19,NEFT
4005,4381,22031.92,2026-04-20,UPI
4006,4382,1047.91,2026-06-19,UPI
4007,4383,26765.67,2025-05-23,NEFT
4008,4384,7287.03,2025-12-01,NEFT
4009,4385,15362.1,2025-08-31,UPI
4010,4386,9831.24,2026-07-29,UPI
4011,4387,2688.5,2026-05-10,NEFT
4012,4388,7143.73,2026-06-21,Cheque
4013,4389,14356.38,2025-07-13,UPI
4014,4390,12362.09,2025-12-09,UPI
4015,4391,16911.9,2026-02-01,Cheque
4016,4392,24146.0,2026-05-17,NEFT
4017,4393,30677.17,2025-07-16,UPI
4018,4394,34580.4,2026-01-11,UPI
4019,4396,30872.46,2025-08-31,Cheque
4020,4397,22098.07,2026-02-21,NEFT
4021,4398,12396.3,2025-12-19,Cheque
4022,4399,42517.68,2025-11-02,UPI
4023,4400,7724.18,2025-10-14,NEFT
4024,4401,28289.14,2026-06-15,NEFT
4025,4402,21930.01,2026-03-04,NEFT
4026,4404,9788.74,2025-12-15,Cheque
4027,4405,2984.49,2026-01-16,Cheque
4028,4406,4291.44,2026-03-09,NEFT
4029,4407,37757.2,2025-09-21,UPI
4030,4408,2664.44,,Cheque
4031,4409,10955.99,2026-02-04,Cheque
4032,4410,38481.31,2026-01-02,UPI
4033,4411,8692.56,2026-07-31,NEFT
4034,4412,11213.1,2026-06-29,NEFT
4035,4415,11605.13,2025-06-16,Cheque
4036,4416,7699.41,2026-06-01,UPI
4037,4417,49513.75,2025-07-19,UPI
4038,4418,4727.04,2026-02-27,NEFT
4039,4419,27896.48,2025-11-05,Cheque
4040,4421,15894.7,2025-12-15,NEFT
4041,4422,9454.96,2025-08-27,UPI
4042,4423,4017.15,2026-04-04,NEFT
4043,4424,6825.75,2026-04-22,UPI
4044,4425,6620.21,2026-04-17,Cheque
4045,4426,481.02,2026-06-20,Cheque
4046,4427,9010.41,2025-05-15,UPI
4047,4428,4925.94,2025-10-28,UPI
4048,4429,35418.0,2025-06-03,UPI
4049,4431,1914.32,2025-12-05,UPI
4050,4433,13961.01,2026-07-21,Cheque
4051,4434,2155.73,2026-07-30,Cheque
4052,4435,24744.16,2025-06-09,NEFT
4053,4436,1544.97,,UPI
4054,4437,19779.91,2026-06-02,UPI
4055,4438,6270.43,2025-09-30,Cheque
4056,4439,12756.66,2025-11-14,NEFT
4057,4440,4537.48,2026-07-31,NEFT
4058,4441,6710.93,2025-08-29,UPI
4059,4443,12746.68,2026-02-23,UPI
4060,4444,15311.41,2025-06-06,NEFT
4061,4445,25258.13,2025-11-23,Cheque
4062,4446,10450.72,2025-06-04,Cheque
4063,4447,8072.94,2026-07-31,Cheque
4064,4448,8202.24,2025-08-31,UPI
4065,4450,18601.02,2025-12-05,NEFT
4066,4451,3116.61,2026-07-26,Cheque
4067,4452,36830.12,2025-12-06,NEFT
4068,4453,2951.68,2026-07-12,NEFT
4069,4454,15585.72,2026-01-02,Cheque
4070,4455,9317.25,2026-01-18,NEFT
4071,4456,11967.26,2025-09-20,NEFT
4072,4457,21642.44,2026-07-31,Cheque
4073,4458,19258.97,2026-01-29,UPI
4074,4459,4256.48,2025-09-07,NEFT
4075,4460,1848.47,2025-07-14,NEFT
4076,4461,3196.65,2026-06-15,NEFT
4077,4462,20755.44,2025-11-08,Cheque
4078,4463,12410.91,2026-04-06,Cheque
4079,4464,11252.45,2026-02-23,UPI
4080,4465,43871.39,2025-10-31,Cheque
4081,4466,20886.2,2026-02-25,NEFT
4082,4467,14579.89,2025-11-30,NEFT
4083,4468,19090.3,2025-08-03,UPI
4084,4469,7527.43,2026-05-17,UPI
4085,4470,1127.02,2026-07-28,Cheque
4086,4471,37303.31,2026-01-15,Cheque
4087,4472,8266.12,2026-03-17,NEFT
4088,4473,4097.68,2026-01-18,Cheque
4089,4474,31789.4,2026-01-04,NEFT
4090,4475,13432.64,2026-02-22,Cheque
4091,4476,6995.55,2026-07-09,UPI
4092,4478,3940.26,,NEFT
4093,4479,2443.77,,NEFT
4094,4481,5816.59,2026-02-22,NEFT
4095,4482,16736.69,2025-08-15,NEFT
4096,4483,15099.97,2026-02-14,UPI
4097,4484,21573.81,2025-10-14,NEFT
4098,4485,13023.44,2025-07-17,UPI
4099,4486,1761.61,2026-04-21,NEFT
4100,4487,4165.44,2025-08-29,Cheque
4101,4488,1912.38,2025-11-09,UPI
4102,4489,28255.29,2026-02-11,UPI
4103,4490,3094.25,2025-06-02,UPI
4104,4491,12407.85,2026-03-10,UPI
4105,4492,33234.38,2025-07-22,NEFT
4106,4493,9033.83,2025-05-16,Cheque
4107,4494,9346.08,2025-08-30,Cheque
4108,4495,3061.23,2026-01-15,NEFT
4109,4496,28040.23,2025-08-27,NEFT
4110,4497,17543.51,2025-12-28,UPI
4111,4498,14782.07,2025-09-03,Cheque
4112,4499,5308.78,2025-09-14,Cheque
4113,4500,20477.1,2025-06-18,UPI
4114,4501,3157.9,2026-06-02,Cheque
4115,4502,7153.31,2025-12-16,NEFT
4116,4503,9232.12,2025-12-18,NEFT
4117,4504,17281.88,2026-06-14,UPI
4118,4505,4630.48,2026-04-22,UPI
4119,4506,10205.33,2026-02-08,UPI
4120,4508,35515.71,2026-07-31,Cheque
4121,4510,1795.17,2025-08-31,UPI
4122,4511,2368.8,2025-06-18,NEFT
4123,4512,22682.75,2025-10-04,Cheque
4124,4513,30441.42,2026-02-23,NEFT
4125,4515,6483.71,2025-06-18,Cheque
4126,4516,17927.65,2026-04-01,NEFT
4127,4517,24704.05,2026-03-01,UPI
4128,4518,15263.22,2025-05-18,Cheque
4129,4519,37502.87,2026-03-20,NEFT
4130,4520,7529.49,2026-06-15,Cheque
4131,4521,11307.94,2025-10-06,UPI
4132,4522,20162.44,2025-08-19,UPI
4133,4523,3862.09,2026-06-23,UPI
4134,4524,718.04,2026-01-18,UPI
4135,4525,1735.0,2025-07-07,UPI
4136,4526,14850.82,2025-06-29,UPI
4137,4527,31312.5,2025-05-29,UPI
4138,4528,1750.68,2026-05-16,NEFT
4139,4529,13181.86,2026-06-01,NEFT
4140,4530,20663.11,2026-07-31,Cheque
4141,4531,2345.04,2025-12-30,UPI
4142,4533,38278.53,2026-02-06,UPI
4143,4534,26805.45,2025-05-29,UPI
4144,4535,8033.15,2025-12-31,NEFT
4145,4537,5719.28,2026-05-18,Cheque
4146,4538,4457.55,2026-07-31,Cheque
4147,4539,1464.85,2026-03-18,NEFT
4148,4540,8679.79,2025-10-09,NEFT
4149,4541,24146.0,2026-03-18,UPI
4150,4542,12893.38,2025-09-02,UPI
4151,4543,10050.72,2025-08-30,NEFT
4152,4544,23231.39,2025-12-09,NEFT
4153,4545,10662.08,2026-01-02,UPI
4154,4546,9718.02,2026-05-07,NEFT
4155,4547,710.07,,NEFT
4156,4548,3583.96,2026-02-27,UPI
4157,4549,6822.63,2025-07-13,UPI
4158,4550,2340.34,,Cheque
4159,4551,17073.91,2025-10-13,NEFT
4160,4552,21776.56,2026-07-10,NEFT
4161,4553,31291.8,2026-05-17,Cheque
4162,4554,43588.25,2025-11-08,NEFT
4163,4555,17754.08,2026-02-15,UPI
4164,4556,10306.64,2026-06-07,UPI
4165,4557,12577.32,2025-09-12,Cheque
4166,4558,8778.6,2025-05-22,NEFT
4167,4559,17361.39,2025-09-22,UPI
4168,4560,12827.1,2025-12-04,UPI
4169,4561,1181.46,2025-10-15,Cheque
4170,4562,18271.75,2026-03-27,UPI
4171,4563,21786.05,2025-11-26,UPI
4172,4564,20104.63,2026-01-13,NEFT
4173,4565,14577.99,2025-06-18,Cheque
4174,4566,624.96,,UPI
4175,4567,3813.84,2025-11-28,UPI
4176,4568,12597.12,2026-06-29,NEFT
4177,4569,11924.25,2026-01-11,Cheque
4178,4570,1292.48,2025-08-01,Cheque
4179,4571,2962.91,2025-08-11,NEFT
4180,4572,18227.52,2026-02-11,NEFT
4181,4573,18697.31,2026-04-26,UPI
4182,4574,3762.73,2025-10-03,NEFT
4183,4575,9506.2,2026-01-22,NEFT
4184,4576,19876.6,2026-02-04,NEFT
4185,4578,3347.34,2025-08-29,UPI
4186,4580,3977.78,2025-12-30,UPI
4187,4581,10452.64,2025-11-23,Cheque
4188,4582,16090.89,2025-12-02,Cheque
4189,4583,28610.46,2025-08-14,UPI
4190,4584,33671.14,2026-06-20,NEFT
4191,4585,22665.89,2026-06-19,UPI
4192,4586,7561.49,2025-10-01,NEFT
4193,4587,4690.8,2026-05-07,UPI
4194,4588,2040.37,2025-10-17,NEFT
4195,4589,17433.41,2025-07-30,UPI
4196,4590,25669.94,2026-01-08,Cheque
4197,4591,1737.78,2025-12-03,UPI
4198,4592,6658.73,2025-11-02,Cheque
4199,4593,5875.18,2026-04-07,UPI
4200,4594,41810.56,2026-05-13,Cheque
4201,4596,7345.92,2026-06-06,NEFT
4202,4598,39405.07,2025-08-30,Cheque
4203,4599,12860.8,2026-04-11,UPI
4204,4600,12029.46,2026-02-27,NEFT
4205,4601,4609.89,2025-08-08,Cheque
4206,4602,2811.16,2026-01-16,UPI
4207,4603,4125.39,2025-08-13,UPI
4208,4604,395.03,,NEFT
4209,4605,5085.12,2026-02-15,NEFT
4210,4606,18227.52,2026-02-18,Cheque
4211,4607,1406.47,2026-03-18,NEFT
4212,4608,4651.43,2025-08-31,UPI
4213,4609,14155.26,2025-12-29,Cheque
4214,4610,20182.35,2026-07-16,Cheque
4215,4611,44675.75,2026-04-07,NEFT
4216,4612,11223.71,2025-12-24,NEFT
4217,4613,17649.25,2026-07-31,NEFT
4218,4614,7241.8,,UPI
4219,4615,5540.11,2026-06-27,NEFT
4220,4616,4897.97,2026-04-04,Cheque
4221,4617,6646.88,2026-07-08,NEFT
4222,4618,343.25,,UPI
4223,4619,1450.89,2025-12-27,UPI
4224,4620,495.98,,NEFT
4225,4621,24845.3,2025-07-21,UPI
4226,4622,11452.77,2025-06-08,UPI
4227,4623,23993.67,2026-06-27,UPI
4228,4624,20020.89,2025-09-28,NEFT
4229,4625,12246.39,2026-01-25,NEFT
4230,4626,16485.51,2025-08-30,UPI
4231,4627,1856.89,2026-07-08,Cheque
4232,4628,860.85,2025-10-06,NEFT
4233,4629,2896.3,2025-11-17,UPI
4234,4630,19610.28,2025-10-20,Cheque
4235,4631,1302.52,2025-11-12,Cheque
4236,4632,1498.63,2026-06-08,UPI
4237,4634,2999.13,2025-12-13,NEFT
4238,4635,11451.1,2025-07-21,NEFT
4239,4636,2014.88,2025-09-03,UPI
4240,4637,5933.73,2025-09-29,UPI
4241,4638,15693.04,2026-04-04,NEFT
4242,4639,5862.6,2026-06-22,Cheque
4243,4640,33147.32,2026-01-11,Cheque
4244,4641,9644.51,2025-06-19,Cheque
4245,4642,22982.65,2025-11-11,NEFT
4246,4643,51301.12,2025-12-26,UPI
4247,4645,4924.59,2026-01-29,UPI
4248,4646,1817.09,2026-05-08,UPI
4249,4647,2154.13,2026-02-27,UPI
4250,4648,7861.5,2025-05-16,NEFT
4251,4649,2489.99,2026-01-18,Cheque
4252,4650,26247.27,2026-06-07,NEFT
4253,4651,6673.44,2026-07-23,NEFT
4254,4653,5186.18,,Cheque
4255,4654,43387.05,2025-08-19,UPI
4256,4655,30104.36,2026-07-19,UPI
4257,4656,2858.7,2026-07-31,NEFT
4258,4657,2850.77,2025-07-02,UPI
4259,4658,1728.0,2025-09-20,UPI
4260,4659,9207.53,2026-05-31,NEFT
4261,4660,11452.6,2026-02-06,Cheque
4262,4661,15678.96,2026-07-15,Cheque
4263,4662,4726.8,2025-05-23,Cheque
4264,4663,18576.55,2026-02-16,UPI
4265,4664,9982.15,,NEFT
4266,4665,15880.49,2025-12-30,NEFT
4267,4666,2499.71,,UPI
4268,4667,4560.68,2025-06-17,UPI
4269,4668,3173.58,2026-06-17,NEFT
4270,4669,15680.16,2025-06-09,Cheque
4271,4670,6913.6,2026-05-28,Cheque
4272,4671,1005.28,,UPI
4273,4672,4710.29,2026-04-22,UPI
4274,4674,4825.24,2025-09-15,Cheque
4275,4675,12676.19,2026-06-24,NEFT
4276,4676,10408.19,2025-08-21,Cheque
4277,4677,6558.05,2026-01-02,UPI
4278,4678,1845.82,2026-07-01,UPI
4279,4679,6038.96,2026-02-20,UPI
4280,4680,13404.58,2026-03-17,UPI
4281,4681,6526.84,,NEFT
4282,4682,24345.32,2026-04-01,Cheque
4283,4683,22822.32,2025-05-10,NEFT
4284,4684,10297.11,2025-12-14,NEFT
4285,4685,1675.49,,Cheque
4286,4686,14333.3,2025-07-03,UPI
4287,4687,8670.59,2026-07-19,NEFT
4288,4688,213.86,,UPI
4289,4689,8832.52,2026-01-20,Cheque
4290,4691,1627.92,2025-06-16,Cheque
4291,4692,3283.06,2026-03-06,NEFT
4292,4693,11702.55,2026-07-31,Cheque
4293,4694,7137.81,2026-04-26,NEFT
4294,4695,5051.77,2026-07-31,Cheque
4295,4696,3033.94,,Cheque
4296,4697,2254.04,2026-01-07,NEFT
4297,4698,19099.4,2026-03-10,Cheque
4298,4699,10903.76,2025-08-12,NEFT
4299,4700,4428.29,2026-02-01,NEFT
4300,4701,25164.91,2026-07-02,NEFT
4301,4703,46582.54,2025-11-24,UPI
4302,4704,671.72,2026-02-14,UPI
4303,4705,17824.95,2026-07-31,Cheque
4304,4706,11426.1,2026-05-15,Cheque
4305,4707,5381.04,2025-12-05,Cheque
4306,4708,8031.45,2025-08-10,Cheque
4307,4709,19409.39,2025-07-26,UPI
4308,4710,46043.4,2026-03-28,UPI
4309,4711,972.37,2026-02-12,UPI
4310,4712,7851.52,2025-11-27,Cheque
4311,4713,5903.4,2025-11-05,UPI
4312,4714,7151.91,2025-10-24,NEFT
4313,4715,39776.79,2026-05-05,UPI
4314,4716,15116.54,2025-10-27,Cheque
4315,4717,4727.04,2025-09-09,UPI
4316,4718,1020.1,2026-01-26,Cheque
4317,4719,47533.2,2025-06-22,NEFT
4318,4720,7429.99,2025-06-29,NEFT
4319,4721,3147.43,2025-11-08,Cheque
4320,4722,2836.62,2026-03-03,Cheque
4321,4723,2534.86,2026-07-15,UPI
4322,4724,3513.76,2026-02-04,Cheque
4323,4725,2603.4,2025-12-04,Cheque
4324,4726,9805.14,2025-10-23,NEFT
4325,4727,15155.8,2026-07-31,Cheque
4326,4728,28780.29,2026-04-28,Cheque
4327,4729,24431.53,2026-07-05,NEFT
4328,4730,4224.78,2026-05-27,UPI
4329,4731,5016.35,2026-07-06,UPI
4330,4732,26480.57,2026-07-24,NEFT
4331,4733,8533.42,2025-11-28,UPI
4332,4734,3933.18,2026-07-31,NEFT
4333,4735,18732.14,2025-06-06,NEFT
4334,4736,3336.72,2025-11-03,UPI
4335,4737,14449.68,2026-07-16,UPI
4336,4738,11657.53,2026-01-02,Cheque
4337,4739,9276.91,2026-04-22,Cheque
4338,4740,47832.39,2025-09-28,NEFT
4339,4741,35238.38,2026-02-11,UPI
4340,4742,26480.57,2026-06-17,Cheque
4341,4743,15214.88,2025-10-27,UPI
4342,4744,14428.3,2026-04-16,NEFT
4343,4746,11806.8,2025-10-18,Cheque
4344,4747,19197.43,2026-04-08,Cheque
4345,4748,22633.4,2025-09-06,UPI
4346,4749,11758.74,2026-05-20,UPI
4347,4750,45381.76,2026-04-14,NEFT
4348,4751,7850.57,2025-08-19,UPI
4349,4753,23203.89,2026-07-11,NEFT
4350,4754,12362.09,2025-11-24,NEFT
4351,4755,3278.67,2026-01-27,UPI
4352,4756,6947.26,2025-11-26,NEFT
4353,4757,1788.92,2026-02-05,UPI
4354,4758,6323.68,2026-06-02,NEFT
4355,4759,12372.08,2025-10-14,Cheque
4356,4760,19818.65,2026-02-25,UPI
4357,4761,8045.57,2025-12-04,Cheque
4358,4762,7153.31,2025-10-22,UPI
4359,4764,11368.25,2026-07-31,Cheque
4360,4765,24452.9,2026-05-22,NEFT
4361,4766,4983.42,2025-08-11,Cheque
4362,4767,9509.3,2025-09-25,Cheque
4363,4769,9843.56,2026-01-13,UPI
4364,4770,41435.52,2026-06-23,Cheque
4365,4772,10344.08,2026-07-16,UPI
4366,4773,4157.67,2025-12-22,NEFT
4367,4774,16668.74,2026-02-04,Cheque
4368,4775,6727.86,2025-07-27,UPI
4369,4776,5721.92,2026-03-25,UPI
4370,4777,17983.94,2025-12-19,UPI
4371,4778,3337.05,2025-10-25,Cheque
4372,4779,8716.03,2025-11-20,UPI
4373,4780,7958.44,2026-05-11,Cheque
4374,4781,10646.86,2025-12-28,UPI
4375,4782,48372.76,2025-06-18,Cheque
4376,4783,3405.15,2025-10-24,Cheque
4377,4784,2170.03,,NEFT
4378,4785,16873.31,2026-05-17,UPI
4379,4786,10244.37,2026-07-24,NEFT
4380,4787,12998.7,2026-01-28,NEFT
4381,4789,3185.93,2025-06-08,Cheque
4382,4790,29832.59,2026-07-31,Cheque
4383,4791,4701.17,2025-09-11,UPI
4384,4792,32722.2,2025-12-27,UPI
4385,4793,11927.45,2025-08-04,Cheque
4386,4794,5343.61,2026-06-21,UPI
4387,4795,6006.94,2026-02-13,UPI
4388,4796,40209.26,2025-12-16,NEFT
4389,4797,3630.29,2026-03-15,UPI
4390,4798,22416.29,2026-07-31,NEFT
4391,4799,5160.6,2025-10-31,UPI
4392,4800,7654.0,2025-12-31,Cheque
4393,4801,8469.16,2026-06-04,UPI
4394,4802,21311.27,2025-10-20,NEFT
4395,4803,5842.4,2025-05-12,Cheque
4396,4804,9506.2,2025-05-27,UPI
4397,4805,13123.63,2025-11-23,UPI
4398,4806,42983.82,2026-06-13,NEFT
4399,4807,18967.63,2026-05-27,Cheque
4400,4808,14623.13,2026-07-31,Cheque
4401,4810,2109.71,2025-08-22,UPI
4402,4811,5868.73,2025-06-15,Cheque
4403,4813,8842.13,2026-06-27,NEFT
4404,4814,6831.3,2025-06-09,UPI
4405,4815,44832.59,2026-07-31,Cheque
4406,4816,13583.05,2026-03-15,NEFT
4407,4817,33775.54,2025-10-09,NEFT
4408,4818,21377.99,2026-06-05,NEFT
4409,4819,7937.47,2025-07-17,Cheque
4410,4820,8023.74,2026-03-22,NEFT
4411,4821,4803.6,2026-03-21,Cheque
4412,4822,2602.88,2026-04-28,UPI
4413,4823,26290.67,2026-02-28,Cheque
4414,4824,8674.53,2026-07-31,NEFT
4415,4825,6600.74,2026-06-25,UPI
4416,4826,7235.64,2026-04-20,NEFT
4417,4827,19140.13,2025-11-08,UPI
4418,4828,19731.2,2025-07-23,NEFT
4419,4829,39070.31,2025-10-05,UPI
4420,4830,7791.52,2025-08-28,UPI
4421,4832,18328.81,2026-01-26,NEFT
4422,4833,3264.11,2025-06-17,NEFT
4423,4834,37206.18,2025-09-25,Cheque
4424,4836,3789.42,2026-07-06,NEFT
4425,4837,1413.73,,NEFT
4426,4838,7791.52,2025-12-29,NEFT
4427,4839,5614.37,2026-05-30,Cheque
4428,4840,10439.22,2026-07-31,NEFT
4429,4841,2998.62,,NEFT
4430,4842,21704.32,2025-09-26,NEFT
4431,4843,2509.83,2025-06-07,NEFT
4432,4845,2812.88,2025-09-27,NEFT
4433,4846,6871.56,2026-04-10,NEFT
4434,4847,4285.73,2026-03-31,NEFT
4435,4848,2629.71,2026-05-15,UPI
4436,4849,2885.07,2026-06-23,Cheque
4437,4850,42058.88,2026-01-26,Cheque
4438,4852,14016.19,2026-07-08,NEFT
4439,4853,13138.19,2025-12-30,UPI
4440,4854,331.01,2025-10-12,Cheque
4441,4855,13918.59,2026-05-11,NEFT
4442,4856,14487.6,2026-02-23,NEFT
4443,4857,2257.87,2026-02-26,NEFT
4444,4858,4468.68,2025-08-21,NEFT
4445,4859,1532.33,2025-11-21,Cheque
4446,4860,602.89,2026-07-31,Cheque
4447,4861,10147.14,2026-07-27,Cheque
4448,4862,9999.36,,Cheque
4449,4863,6633.46,2026-05-29,UPI
4450,4864,5401.17,,NEFT
4451,4865,24175.44,2026-07-31,NEFT
4452,4866,12378.76,2025-06-29,NEFT
4453,4867,39784.1,2026-07-12,UPI
4454,4868,28592.48,2026-05-07,Cheque
4455,4869,5903.4,2026-04-11,NEFT
4456,4870,764.04,,NEFT
4457,4871,15279.11,2025-06-09,NEFT
4458,4872,41966.22,2026-07-31,Cheque
4459,4873,3667.24,2026-01-28,UPI
4460,4874,6181.76,2025-12-16,UPI
4461,4876,10044.45,2025-06-07,NEFT
4462,4877,4470.87,2026-06-23,Cheque
4463,4878,9200.42,2026-01-23,NEFT
4464,4879,3578.47,2026-02-17,UPI
4465,4880,1711.88,2025-08-16,NEFT
4466,4881,6707.95,2025-06-15,NEFT
4467,4882,11612.66,2026-07-31,NEFT
4468,4883,1005.26,2025-08-17,UPI
4469,4884,18765.95,2025-08-23,Cheque
4470,4885,10252.0,2026-03-09,UPI
4471,4886,2836.62,2025-11-30,UPI
4472,4887,8894.35,2026-05-08,UPI
4473,4888,45228.24,2026-07-31,UPI
4474,4889,6947.39,2026-07-28,NEFT
4475,4892,5418.9,2026-05-22,Cheque
4476,4893,10081.22,2025-06-07,UPI
4477,4894,9810.88,2025-11-04,Cheque
4478,4896,10416.83,2026-04-25,NEFT
4479,4897,9518.96,2025-09-08,UPI
